,Created Date,Neighborhood,Price
7741,2020-07,Carroll Gardens/Red Hook,2850.0
7742,2020-07,Sheepshead Bay/Brighton Beach,2012.0
7743,2020-07,Park Slope/Windsor Terrace,2856.0
7744,2020-07,Park Slope/Gowanus,2815.5
7745,2020-07,Bushwick/Bedford-Stuyvesant,2547.5
7746,2020-07,Flatlands/Mill Basin,2163.0
7747,2020-08,Bath Beach,2000.0
7748,2020-08,Bay Ridge,1950.0
7749,2020-08,Bedford-Stuyvesant,2500.0
7750,2020-08,Parkville/Bensonhurst,1800.0
7751,2020-08,Bergen Beach,2450.0
7752,2020-08,Boerum Hill,3150.0
7753,2020-08,Borough Park,1850.0
7754,2020-08,Brighton Beach,2200.0
7755,2020-08,Brooklyn,2600.0
7756,2020-08,Brooklyn Heights,2971.0
7757,2020-08,Brownsville,2314.0
7758,2020-08,Bushwick,2500.0
7759,2020-08,Canarsie,2200.0
7760,2020-08,Carroll Gardens,3000.0
7761,2020-08,Clinton Hill,2800.0
7762,2020-08,Cobble Hill,2915.0
7763,2020-08,Columbia St Waterfront District,2917.0
7764,2020-08,Coney Island,2315.0
7765,2020-08,Parkville/Bensonhurst,2500.0
7766,2020-08,DUMBO,4250.0
7767,2020-08,Ditmas Park,2100.0
7768,2020-08,Downtown Brooklyn,3050.0
7769,2020-08,Dyker Heights,2150.0
7770,2020-08,East Brooklyn,2500.0
7771,2020-08,East Flatbush,2195.0
7772,2020-08,East New York,2193.0
7773,2020-08,Vanderveer/Flatbush,2250.0
7774,2020-08,Flatlands,2125.0
7775,2020-08,Fort Greene,2883.0
7776,2020-08,Gowanus,2665.0
7777,2020-08,Gravesend/Homecrest,1800.0
7778,2020-08,Greenpoint,2960.0
7779,2020-08,Greenwood,2400.0
7780,2020-08,Kensington,2100.0
7781,2020-08,Manhattan Beach,2500.0
7782,2020-08,Marine Park,2101.79
7783,2020-08,Midwood,1950.0
7784,2020-08,Mill Basin,2400.0
7785,2020-08,North Brooklyn,3000.0
7786,2020-08,Northwest Brooklyn,3000.0
7787,2020-08,Park Slope,2900.0
7788,2020-08,Prospect Heights,2925.0
7789,2020-08,Prospect Lefferts Gardens,2300.0
7790,2020-08,Prospect Park,2695.0
7791,2020-08,Prospect Park South,2150.0
7792,2020-08,Red Hook,2675.0
7793,2020-08,Sheepshead Bay,2010.0
7794,2020-08,South Brooklyn,2100.0
7795,2020-08,Industry City/Sunset Park,2024.0
7796,2020-08,Williamsburg,3000.0
7797,2020-08,Windsor Terrace,2673.0
7798,2020-08,Brooklyn Heights/Cobble Hill,2943.0
7799,2020-08,Williamsburg/Bedford-Stuyvesant,2750.0
7800,2020-08,Bath Beach/Bensonhurst,1900.0
7801,2020-08,Kensington/Windsor Terrace,2386.5
7802,2020-08,Carroll Gardens/Red Hook,2837.5
7803,2020-08,Sheepshead Bay/Brighton Beach,2105.0
7804,2020-08,Park Slope/Windsor Terrace,2786.5
7805,2020-08,Park Slope/Gowanus,2782.5
7806,2020-08,Bushwick/Bedford-Stuyvesant,2500.0
7807,2020-08,Flatlands/Mill Basin,2125.0
7808,2020-09,Bath Beach,1795.0
7809,2020-09,Bay Ridge,1950.0
7810,2020-09,Bedford-Stuyvesant,2400.0
7811,2020-09,Parkville/Bensonhurst,1800.0
7812,2020-09,Bergen Beach,2450.0
7813,2020-09,Boerum Hill,3000.0
7814,2020-09,Borough Park,1795.0
7815,2020-09,Brighton Beach,2125.0
7816,2020-09,Brooklyn,2500.0
7817,2020-09,Brooklyn Heights,2960.0
7818,2020-09,Brownsville,2295.0
7819,2020-09,Bushwick,2475.0
7820,2020-09,Canarsie,2300.0
7821,2020-09,Carroll Gardens,2810.0
7822,2020-09,Clinton Hill,2700.0
7823,2020-09,Cobble Hill,2888.0
7824,2020-09,Columbia St Waterfront District,2800.0
7825,2020-09,Coney Island,2330.0
7826,2020-09,Parkville/Bensonhurst,2400.0
7827,2020-09,DUMBO,4500.0
7828,2020-09,Ditmas Park,2095.0
7829,2020-09,Downtown Brooklyn,2900.0
7830,2020-09,Dyker Heights,2000.0
7831,2020-09,East Brooklyn,2400.0
7832,2020-09,East Flatbush,2100.0
7833,2020-09,East New York,2119.0
7834,2020-09,Vanderveer/Flatbush,2150.0
7835,2020-09,Flatlands,2081.0
7836,2020-09,Fort Greene,2800.0
7837,2020-09,Gowanus,2880.0
7838,2020-09,Gravesend/Homecrest,1825.0
7839,2020-09,Greenpoint,2800.0
7840,2020-09,Greenwood,2200.0
7841,2020-09,Kensington,2000.0
7842,2020-09,Manhattan Beach,2500.0
7843,2020-09,Marine Park,2092.86
7844,2020-09,Midwood,1865.0
7845,2020-09,Mill Basin,2400.0
7846,2020-09,North Brooklyn,2890.0
7847,2020-09,Northwest Brooklyn,2900.0
7848,2020-09,Park Slope,2800.0
7849,2020-09,Prospect Heights,2800.0
7850,2020-09,Prospect Lefferts Gardens,2195.0
7851,2020-09,Prospect Park,2543.0
7852,2020-09,Prospect Park South,2099.0
7853,2020-09,Red Hook,2500.0
7854,2020-09,Sheepshead Bay,1875.0
7855,2020-09,South Brooklyn,2012.0
7856,2020-09,Industry City/Sunset Park,1950.0
7857,2020-09,Williamsburg,2900.0
7858,2020-09,Windsor Terrace,2645.0
7859,2020-09,Brooklyn Heights/Cobble Hill,2924.0
7860,2020-09,Williamsburg/Bedford-Stuyvesant,2650.0
7861,2020-09,Bath Beach/Bensonhurst,1797.5
7862,2020-09,Kensington/Windsor Terrace,2322.5
7863,2020-09,Carroll Gardens/Red Hook,2655.0
7864,2020-09,Sheepshead Bay/Brighton Beach,2000.0
7865,2020-09,Park Slope/Windsor Terrace,2722.5
7866,2020-09,Park Slope/Gowanus,2840.0
7867,2020-09,Bushwick/Bedford-Stuyvesant,2437.5
7868,2020-09,Flatlands/Mill Basin,2081.0
7869,2020-10,Bath Beach,1700.0
7870,2020-10,Bay Ridge,1850.0
7871,2020-10,Bedford-Stuyvesant,2300.0
7872,2020-10,Parkville/Bensonhurst,1700.0
7873,2020-10,Bergen Beach,2450.0
7874,2020-10,Boerum Hill,2825.0
7875,2020-10,Borough Park,1795.0
7876,2020-10,Brighton Beach,1995.0
7877,2020-10,Brooklyn,2450.0
7878,2020-10,Brooklyn Heights,2850.0
7879,2020-10,Brownsville,1908.0
7880,2020-10,Bushwick,2399.0
7881,2020-10,Canarsie,2300.0
7882,2020-10,Carroll Gardens,2750.0
7883,2020-10,Clinton Hill,2650.0
7884,2020-10,Cobble Hill,2800.0
7885,2020-10,Columbia St Waterfront District,2600.0
7886,2020-10,Coney Island,2303.0
7887,2020-10,Parkville/Bensonhurst,2300.0
7888,2020-10,DUMBO,4495.0
7889,2020-10,Ditmas Park,1975.0
7890,2020-10,Downtown Brooklyn,2888.0
7891,2020-10,Dyker Heights,2050.0
7892,2020-10,East Brooklyn,2340.0
7893,2020-10,East Flatbush,2100.0
7894,2020-10,East New York,2100.0
7895,2020-10,Vanderveer/Flatbush,2150.0
7896,2020-10,Flatlands,2037.0
7897,2020-10,Fort Greene,2820.0
7898,2020-10,Gowanus,2729.0
7899,2020-10,Gravesend/Homecrest,1776.0
7900,2020-10,Greenpoint,2664.0
7901,2020-10,Greenwood,2200.0
7902,2020-10,Kensington,1900.0
7903,2020-10,Manhattan Beach,2500.0
7904,2020-10,Marine Park,2083.93
7905,2020-10,Midwood,1850.0
7906,2020-10,Mill Basin,2400.0
7907,2020-10,North Brooklyn,2800.0
7908,2020-10,Northwest Brooklyn,2850.0
7909,2020-10,Park Slope,2795.0
7910,2020-10,Prospect Heights,2708.0
7911,2020-10,Prospect Lefferts Gardens,2199.0
7912,2020-10,Prospect Park,2500.0
7913,2020-10,Prospect Park South,2086.0
7914,2020-10,Red Hook,2200.0
7915,2020-10,Sheepshead Bay,1900.0
7916,2020-10,South Brooklyn,1999.0
7917,2020-10,Industry City/Sunset Park,1900.0
7918,2020-10,Williamsburg,2833.0
7919,2020-10,Windsor Terrace,2590.0
7920,2020-10,Brooklyn Heights/Cobble Hill,2825.0
7921,2020-10,Williamsburg/Bedford-Stuyvesant,2566.5
7922,2020-10,Bath Beach/Bensonhurst,1700.0
7923,2020-10,Kensington/Windsor Terrace,2245.0
7924,2020-10,Carroll Gardens/Red Hook,2475.0
7925,2020-10,Sheepshead Bay/Brighton Beach,1947.5
7926,2020-10,Park Slope/Windsor Terrace,2692.5
7927,2020-10,Park Slope/Gowanus,2762.0
7928,2020-10,Bushwick/Bedford-Stuyvesant,2349.5
7929,2020-10,Flatlands/Mill Basin,2037.0
7930,2020-11,Bath Beach,1785.0
7931,2020-11,Bay Ridge,1800.0
7932,2020-11,Bedford-Stuyvesant,2300.0
7933,2020-11,Parkville/Bensonhurst,1600.0
7934,2020-11,Bergen Beach,2450.0
7935,2020-11,Boerum Hill,2774.0
7936,2020-11,Borough Park,1799.0
7937,2020-11,Brighton Beach,1995.0
7938,2020-11,Brooklyn,2400.0
7939,2020-11,Brooklyn Heights,2800.0
7940,2020-11,Brownsville,2150.0
7941,2020-11,Bushwick,2396.0
7942,2020-11,Canarsie,2300.0
7943,2020-11,Carroll Gardens,2650.0
7944,2020-11,Clinton Hill,2625.0
7945,2020-11,Cobble Hill,2800.0
7946,2020-11,Columbia St Waterfront District,2515.0
7947,2020-11,Coney Island,2251.0
7948,2020-11,Parkville/Bensonhurst,2250.0
7949,2020-11,DUMBO,4495.0
7950,2020-11,Ditmas Park,1900.0
7951,2020-11,Downtown Brooklyn,2925.0
7952,2020-11,Dyker Heights,2100.0
7953,2020-11,East Brooklyn,2300.0
7954,2020-11,East Flatbush,2100.0
7955,2020-11,East New York,2095.0
7956,2020-11,Vanderveer/Flatbush,2074.0
7957,2020-11,Flatlands,1993.0
7958,2020-11,Fort Greene,2800.0
7959,2020-11,Gowanus,2700.0
7960,2020-11,Gravesend/Homecrest,1776.0
7961,2020-11,Greenpoint,2700.0
7962,2020-11,Greenwood,2050.0
7963,2020-11,Kensington,1880.0
7964,2020-11,Manhattan Beach,2500.0
7965,2020-11,Marine Park,2075.0
7966,2020-11,Midwood,1850.0
7967,2020-11,Mill Basin,2400.0
7968,2020-11,North Brooklyn,2800.0
7969,2020-11,Northwest Brooklyn,2800.0
7970,2020-11,Park Slope,2700.0
7971,2020-11,Prospect Heights,2650.0
7972,2020-11,Prospect Lefferts Gardens,2100.0
7973,2020-11,Prospect Park,2495.0
7974,2020-11,Prospect Park South,1995.0
7975,2020-11,Red Hook,2425.0
7976,2020-11,Sheepshead Bay,1990.0
7977,2020-11,South Brooklyn,1950.0
7978,2020-11,Industry City/Sunset Park,1900.0
7979,2020-11,Williamsburg,2800.0
7980,2020-11,Windsor Terrace,2750.0
7981,2020-11,Brooklyn Heights/Cobble Hill,2800.0
7982,2020-11,Williamsburg/Bedford-Stuyvesant,2550.0
7983,2020-11,Bath Beach/Bensonhurst,1692.5
7984,2020-11,Kensington/Windsor Terrace,2315.0
7985,2020-11,Carroll Gardens/Red Hook,2537.5
7986,2020-11,Sheepshead Bay/Brighton Beach,1992.5
7987,2020-11,Park Slope/Windsor Terrace,2725.0
7988,2020-11,Park Slope/Gowanus,2700.0
7989,2020-11,Bushwick/Bedford-Stuyvesant,2348.0
7990,2020-11,Flatlands/Mill Basin,1993.0
7991,2020-12,Bath Beach,1695.0
7992,2020-12,Bay Ridge,1750.0
7993,2020-12,Bedford-Stuyvesant,2250.0
7994,2020-12,Parkville/Bensonhurst,1525.0
7995,2020-12,Bergen Beach,2450.0
7996,2020-12,Boerum Hill,2700.0
7997,2020-12,Borough Park,1797.0
7998,2020-12,Brighton Beach,1975.0
7999,2020-12,Brooklyn,2400.0
8000,2020-12,Brooklyn Heights,2816.0
8001,2020-12,Brownsville,2200.0
8002,2020-12,Bushwick,2350.0
8003,2020-12,Canarsie,2177.0
8004,2020-12,Carroll Gardens,2500.0
8005,2020-12,Clinton Hill,2600.0
8006,2020-12,Cobble Hill,2850.0
8007,2020-12,Columbia St Waterfront District,2500.0
8008,2020-12,Coney Island,2251.0
8009,2020-12,Parkville/Bensonhurst,2260.0
8010,2020-12,DUMBO,4095.0
8011,2020-12,Ditmas Park,1899.0
8012,2020-12,Downtown Brooklyn,2995.0
8013,2020-12,Dyker Heights,2100.0
8014,2020-12,East Brooklyn,2300.0
8015,2020-12,East Flatbush,2150.0
8016,2020-12,East New York,2100.0
8017,2020-12,Vanderveer/Flatbush,2100.0
8018,2020-12,Flatlands,1949.0
8019,2020-12,Fort Greene,2800.0
8020,2020-12,Gowanus,2794.0
8021,2020-12,Gravesend/Homecrest,1700.0
8022,2020-12,Greenpoint,2650.0
8023,2020-12,Greenwood,2100.0
8024,2020-12,Kensington,1878.0
8025,2020-12,Manhattan Beach,2500.0
8026,2020-12,Marine Park,2075.0
8027,2020-12,Midwood,1850.0
8028,2020-12,Mill Basin,2400.0
8029,2020-12,North Brooklyn,2780.0
8030,2020-12,Northwest Brooklyn,2800.0
8031,2020-12,Park Slope,2650.0
8032,2020-12,Prospect Heights,2600.0
8033,2020-12,Prospect Lefferts Gardens,2000.0
8034,2020-12,Prospect Park,2475.0
8035,2020-12,Prospect Park South,1897.0
8036,2020-12,Red Hook,2550.0
8037,2020-12,Sheepshead Bay,1900.0
8038,2020-12,South Brooklyn,1925.0
8039,2020-12,Industry City/Sunset Park,1900.0
8040,2020-12,Williamsburg,2800.0
8041,2020-12,Windsor Terrace,2750.0
8042,2020-12,Brooklyn Heights/Cobble Hill,2833.0
8043,2020-12,Williamsburg/Bedford-Stuyvesant,2525.0
8044,2020-12,Bath Beach/Bensonhurst,1610.0
8045,2020-12,Kensington/Windsor Terrace,2314.0
8046,2020-12,Carroll Gardens/Red Hook,2525.0
8047,2020-12,Sheepshead Bay/Brighton Beach,1937.5
8048,2020-12,Park Slope/Windsor Terrace,2700.0
8049,2020-12,Park Slope/Gowanus,2722.0
8050,2020-12,Bushwick/Bedford-Stuyvesant,2300.0
8051,2020-12,Flatlands/Mill Basin,1949.0
8052,2021-01,Bath Beach,1698.0
8053,2021-01,Bay Ridge,1750.0
8054,2021-01,Bedford-Stuyvesant,2250.0
8055,2021-01,Parkville/Bensonhurst,1550.0
8056,2021-01,Bergen Beach,2450.0
8057,2021-01,Boerum Hill,2600.0
8058,2021-01,Borough Park,1799.0
8059,2021-01,Brighton Beach,1895.0
8060,2021-01,Brooklyn,2399.0
8061,2021-01,Brooklyn Heights,2798.0
8062,2021-01,Brownsville,2000.0
8063,2021-01,Bushwick,2350.0
8064,2021-01,Canarsie,2100.0
8065,2021-01,Carroll Gardens,2500.0
8066,2021-01,Clinton Hill,2600.0
8067,2021-01,Cobble Hill,2800.0
8068,2021-01,Columbia St Waterfront District,2500.0
8069,2021-01,Coney Island,2239.0
8070,2021-01,Parkville/Bensonhurst,2275.0
8071,2021-01,DUMBO,4000.0
8072,2021-01,Ditmas Park,1900.0
8073,2021-01,Downtown Brooklyn,3000.0
8074,2021-01,Dyker Heights,1800.0
8075,2021-01,East Brooklyn,2299.0
8076,2021-01,East Flatbush,2150.0
8077,2021-01,East New York,2150.0
8078,2021-01,Vanderveer/Flatbush,2099.0
8079,2021-01,Flatlands,1905.0
8080,2021-01,Fort Greene,2750.0
8081,2021-01,Gowanus,2600.0
8082,2021-01,Gravesend/Homecrest,1713.0
8083,2021-01,Greenpoint,2599.0
8084,2021-01,Greenwood,2100.0
8085,2021-01,Kensington,1875.0
8086,2021-01,Manhattan Beach,2500.0
8087,2021-01,Marine Park,2100.0
8088,2021-01,Midwood,1850.0
8089,2021-01,Mill Basin,2400.0
8090,2021-01,North Brooklyn,2725.0
8091,2021-01,Northwest Brooklyn,2759.0
8092,2021-01,Park Slope,2690.0
8093,2021-01,Prospect Heights,2680.0
8094,2021-01,Prospect Lefferts Gardens,2000.0
8095,2021-01,Prospect Park,2475.0
8096,2021-01,Prospect Park South,1900.0
8097,2021-01,Red Hook,2500.0
8098,2021-01,Sheepshead Bay,1863.0
8099,2021-01,South Brooklyn,1900.0
8100,2021-01,Industry City/Sunset Park,1887.0
8101,2021-01,Williamsburg,2790.0
8102,2021-01,Windsor Terrace,2750.0
8103,2021-01,Brooklyn Heights/Cobble Hill,2799.0
8104,2021-01,Williamsburg/Bedford-Stuyvesant,2520.0
8105,2021-01,Bath Beach/Bensonhurst,1624.0
8106,2021-01,Kensington/Windsor Terrace,2312.5
8107,2021-01,Carroll Gardens/Red Hook,2500.0
8108,2021-01,Sheepshead Bay/Brighton Beach,1879.0
8109,2021-01,Park Slope/Windsor Terrace,2720.0
8110,2021-01,Park Slope/Gowanus,2645.0
8111,2021-01,Bushwick/Bedford-Stuyvesant,2300.0
8112,2021-01,Flatlands/Mill Basin,1905.0
8113,2021-02,Bath Beach,1750.0
8114,2021-02,Bay Ridge,1750.0
8115,2021-02,Bedford-Stuyvesant,2250.0
8116,2021-02,Parkville/Bensonhurst,1625.0
8117,2021-02,Bergen Beach,2450.0
8118,2021-02,Boerum Hill,2675.0
8119,2021-02,Borough Park,1700.0
8120,2021-02,Brighton Beach,1750.0
8121,2021-02,Brooklyn,2399.0
8122,2021-02,Brooklyn Heights,2795.0
8123,2021-02,Brownsville,1850.0
8124,2021-02,Bushwick,2399.0
8125,2021-02,Canarsie,2200.0
8126,2021-02,Carroll Gardens,2500.0
8127,2021-02,Clinton Hill,2595.0
8128,2021-02,Cobble Hill,2725.0
8129,2021-02,Columbia St Waterfront District,2500.0
8130,2021-02,Coney Island,2119.0
8131,2021-02,Parkville/Bensonhurst,2295.0
8132,2021-02,DUMBO,3900.0
8133,2021-02,Ditmas Park,1900.0
8134,2021-02,Downtown Brooklyn,3000.0
8135,2021-02,Dyker Heights,1850.0
8136,2021-02,East Brooklyn,2300.0
8137,2021-02,East Flatbush,2260.0
8138,2021-02,East New York,2140.0
8139,2021-02,Vanderveer/Flatbush,2099.0
8140,2021-02,Flatlands,1861.0
8141,2021-02,Fort Greene,2606.0
8142,2021-02,Gowanus,2625.0
8143,2021-02,Gravesend/Homecrest,1750.0
8144,2021-02,Greenpoint,2700.0
8145,2021-02,Greenwood,2000.0
8146,2021-02,Kensington,1850.0
8147,2021-02,Manhattan Beach,2500.0
8148,2021-02,Marine Park,2050.0
8149,2021-02,Midwood,1795.0
8150,2021-02,Mill Basin,2400.0
8151,2021-02,North Brooklyn,2800.0
8152,2021-02,Northwest Brooklyn,2795.0
8153,2021-02,Park Slope,2675.0
8154,2021-02,Prospect Heights,2625.0
8155,2021-02,Prospect Lefferts Gardens,2000.0
8156,2021-02,Prospect Park,2425.0
8157,2021-02,Prospect Park South,1850.0
8158,2021-02,Red Hook,2500.0
8159,2021-02,Sheepshead Bay,1900.0
8160,2021-02,South Brooklyn,1900.0
8161,2021-02,Industry City/Sunset Park,1800.0
8162,2021-02,Williamsburg,2800.0
8163,2021-02,Windsor Terrace,2500.0
8164,2021-02,Brooklyn Heights/Cobble Hill,2760.0
8165,2021-02,Williamsburg/Bedford-Stuyvesant,2525.0
8166,2021-02,Bath Beach/Bensonhurst,1687.5
8167,2021-02,Kensington/Windsor Terrace,2175.0
8168,2021-02,Carroll Gardens/Red Hook,2500.0
8169,2021-02,Sheepshead Bay/Brighton Beach,1825.0
8170,2021-02,Park Slope/Windsor Terrace,2587.5
8171,2021-02,Park Slope/Gowanus,2650.0
8172,2021-02,Bushwick/Bedford-Stuyvesant,2324.5
8173,2021-02,Flatlands/Mill Basin,1861.0
8174,2021-03,Bath Beach,1799.0
8175,2021-03,Bay Ridge,1799.0
8176,2021-03,Bedford-Stuyvesant,2261.0
8177,2021-03,Parkville/Bensonhurst,1738.0
8178,2021-03,Bergen Beach,2450.0
8179,2021-03,Boerum Hill,2700.0
8180,2021-03,Borough Park,1700.0
8181,2021-03,Brighton Beach,1800.0
8182,2021-03,Brooklyn,2400.0
8183,2021-03,Brooklyn Heights,2700.0
8184,2021-03,Brownsville,1995.0
8185,2021-03,Bushwick,2399.0
8186,2021-03,Canarsie,2075.0
8187,2021-03,Carroll Gardens,2500.0
8188,2021-03,Clinton Hill,2595.0
8189,2021-03,Cobble Hill,2850.0
8190,2021-03,Columbia St Waterfront District,2540.0
8191,2021-03,Coney Island,2119.0
8192,2021-03,Parkville/Bensonhurst,2250.0
8193,2021-03,DUMBO,3900.0
8194,2021-03,Ditmas Park,1949.0
8195,2021-03,Downtown Brooklyn,3095.0
8196,2021-03,Dyker Heights,1850.0
8197,2021-03,East Brooklyn,2300.0
8198,2021-03,East Flatbush,2197.0
8199,2021-03,East New York,2150.0
8200,2021-03,Vanderveer/Flatbush,2050.0
8201,2021-03,Flatlands,1817.0
8202,2021-03,Fort Greene,2725.0
8203,2021-03,Gowanus,2595.0
8204,2021-03,Gravesend/Homecrest,1758.0
8205,2021-03,Greenpoint,2700.0
8206,2021-03,Greenwood,2000.0
8207,2021-03,Kensington,1800.0
8208,2021-03,Manhattan Beach,2500.0
8209,2021-03,Marine Park,2000.0
8210,2021-03,Midwood,1800.0
8211,2021-03,Mill Basin,2400.0
8212,2021-03,North Brooklyn,2800.0
8213,2021-03,Northwest Brooklyn,2800.0
8214,2021-03,Park Slope,2600.0
8215,2021-03,Prospect Heights,2600.0
8216,2021-03,Prospect Lefferts Gardens,1995.0
8217,2021-03,Prospect Park,2400.0
8218,2021-03,Prospect Park South,1895.0
8219,2021-03,Red Hook,2300.0
8220,2021-03,Sheepshead Bay,1895.0
8221,2021-03,South Brooklyn,1900.0
8222,2021-03,Industry City/Sunset Park,1850.0
8223,2021-03,Williamsburg,2800.0
8224,2021-03,Windsor Terrace,2700.0
8225,2021-03,Brooklyn Heights/Cobble Hill,2775.0
8226,2021-03,Williamsburg/Bedford-Stuyvesant,2530.5
8227,2021-03,Bath Beach/Bensonhurst,1768.5
8228,2021-03,Kensington/Windsor Terrace,2250.0
8229,2021-03,Carroll Gardens/Red Hook,2400.0
8230,2021-03,Sheepshead Bay/Brighton Beach,1847.5
8231,2021-03,Park Slope/Windsor Terrace,2650.0
8232,2021-03,Park Slope/Gowanus,2597.5
8233,2021-03,Bushwick/Bedford-Stuyvesant,2330.0
8234,2021-03,Flatlands/Mill Basin,1817.0
8235,2021-04,Bath Beach,1750.0
8236,2021-04,Bay Ridge,1750.0
8237,2021-04,Bedford-Stuyvesant,2300.0
8238,2021-04,Parkville/Bensonhurst,1650.0
8239,2021-04,Bergen Beach,2450.0
8240,2021-04,Boerum Hill,2775.0
8241,2021-04,Borough Park,1849.0
8242,2021-04,Brighton Beach,1850.0
8243,2021-04,Brooklyn,2400.0
8244,2021-04,Brooklyn Heights,2800.0
8245,2021-04,Brownsville,1900.0
8246,2021-04,Bushwick,2400.0
8247,2021-04,Canarsie,1950.0
8248,2021-04,Carroll Gardens,2600.0
8249,2021-04,Clinton Hill,2600.0
8250,2021-04,Cobble Hill,2600.0
8251,2021-04,Columbia St Waterfront District,2500.0
8252,2021-04,Coney Island,2100.0
8253,2021-04,Parkville/Bensonhurst,2300.0
8254,2021-04,DUMBO,4150.0
8255,2021-04,Ditmas Park,1949.0
8256,2021-04,Downtown Brooklyn,3275.0
8257,2021-04,Dyker Heights,2000.0
8258,2021-04,East Brooklyn,2347.0
8259,2021-04,East Flatbush,2100.0
8260,2021-04,East New York,2150.0
8261,2021-04,Vanderveer/Flatbush,2099.0
8262,2021-04,Flatlands,1773.0
8263,2021-04,Fort Greene,2699.0
8264,2021-04,Gowanus,2725.0
8265,2021-04,Gravesend/Homecrest,1750.0
8266,2021-04,Greenpoint,2725.0
8267,2021-04,Greenwood,2100.0
8268,2021-04,Kensington,1795.0
8269,2021-04,Manhattan Beach,2500.0
8270,2021-04,Marine Park,2000.0
8271,2021-04,Midwood,1850.0
8272,2021-04,Mill Basin,2400.0
8273,2021-04,North Brooklyn,2800.0
8274,2021-04,Northwest Brooklyn,2865.0
8275,2021-04,Park Slope,2600.0
8276,2021-04,Prospect Heights,2680.0
8277,2021-04,Prospect Lefferts Gardens,1995.0
8278,2021-04,Prospect Park,2424.0
8279,2021-04,Prospect Park South,1895.0
8280,2021-04,Red Hook,2300.0
8281,2021-04,Sheepshead Bay,1800.0
8282,2021-04,South Brooklyn,1900.0
8283,2021-04,Industry City/Sunset Park,1895.0
8284,2021-04,Williamsburg,2800.0
8285,2021-04,Windsor Terrace,2500.0
8286,2021-04,Brooklyn Heights/Cobble Hill,2700.0
8287,2021-04,Williamsburg/Bedford-Stuyvesant,2550.0
8288,2021-04,Bath Beach/Bensonhurst,1700.0
8289,2021-04,Kensington/Windsor Terrace,2147.5
8290,2021-04,Carroll Gardens/Red Hook,2450.0
8291,2021-04,Sheepshead Bay/Brighton Beach,1825.0
8292,2021-04,Park Slope/Windsor Terrace,2550.0
8293,2021-04,Park Slope/Gowanus,2662.5
8294,2021-04,Bushwick/Bedford-Stuyvesant,2350.0
8295,2021-04,Flatlands/Mill Basin,1773.0
8296,2021-05,Bath Beach,1733.0
8297,2021-05,Bay Ridge,1750.0
8298,2021-05,Bedford-Stuyvesant,2383.0
8299,2021-05,Parkville/Bensonhurst,1650.0
8300,2021-05,Bergen Beach,2450.0
8301,2021-05,Boerum Hill,2800.0
8302,2021-05,Borough Park,1800.0
8303,2021-05,Brighton Beach,1887.0
8304,2021-05,Brooklyn,2450.0
8305,2021-05,Brooklyn Heights,2950.0
8306,2021-05,Brownsville,1900.0
8307,2021-05,Bushwick,2450.0
8308,2021-05,Canarsie,1975.0
8309,2021-05,Carroll Gardens,2600.0
8310,2021-05,Clinton Hill,2650.0
8311,2021-05,Cobble Hill,2800.0
8312,2021-05,Columbia St Waterfront District,2225.0
8313,2021-05,Coney Island,2150.0
8314,2021-05,Parkville/Bensonhurst,2309.0
8315,2021-05,DUMBO,4150.0
8316,2021-05,Ditmas Park,2000.0
8317,2021-05,Downtown Brooklyn,3409.0
8318,2021-05,Dyker Heights,2100.0
8319,2021-05,East Brooklyn,2400.0
8320,2021-05,East Flatbush,2199.0
8321,2021-05,East New York,2138.0
8322,2021-05,Vanderveer/Flatbush,2173.0
8323,2021-05,Flatlands,1775.0
8324,2021-05,Fort Greene,2807.0
8325,2021-05,Gowanus,2800.0
8326,2021-05,Gravesend/Homecrest,1800.0
8327,2021-05,Greenpoint,2800.0
8328,2021-05,Greenwood,2213.0
8329,2021-05,Kensington,1800.0
8330,2021-05,Manhattan Beach,2500.0
8331,2021-05,Marine Park,2000.0
8332,2021-05,Midwood,1950.0
8333,2021-05,Mill Basin,2400.0
8334,2021-05,North Brooklyn,2807.0
8335,2021-05,Northwest Brooklyn,2950.0
8336,2021-05,Park Slope,2649.0
8337,2021-05,Prospect Heights,2800.0
8338,2021-05,Prospect Lefferts Gardens,2185.0
8339,2021-05,Prospect Park,2500.0
8340,2021-05,Prospect Park South,2100.0
8341,2021-05,Red Hook,2300.0
8342,2021-05,Sheepshead Bay,1850.0
8343,2021-05,South Brooklyn,1950.0
8344,2021-05,Industry City/Sunset Park,2000.0
8345,2021-05,Williamsburg,2850.0
8346,2021-05,Windsor Terrace,2200.0
8347,2021-05,Brooklyn Heights/Cobble Hill,2875.0
8348,2021-05,Williamsburg/Bedford-Stuyvesant,2616.5
8349,2021-05,Bath Beach/Bensonhurst,1691.5
8350,2021-05,Kensington/Windsor Terrace,2000.0
8351,2021-05,Carroll Gardens/Red Hook,2450.0
8352,2021-05,Sheepshead Bay/Brighton Beach,1868.5
8353,2021-05,Park Slope/Windsor Terrace,2424.5
8354,2021-05,Park Slope/Gowanus,2724.5
8355,2021-05,Bushwick/Bedford-Stuyvesant,2416.5
